reference_identifier,rate_dt,ccy,mid,country,bond_ext_name,issue_dt,first_coupon_date,mature_dt,isin,issuer_name,coupon_frq,coupon,tot_issue,cfi_code,issue_rating,bond_duration,issue,remain_duration,y_bid1,y_offer1,y_bid2,y_offer2,y_bid3,y_offer3,y_bid4,y_offer4,y_bid5,y_offer5,y_bid6,y_offer6,y_bid7,y_offer7,y_bid8,y_offer8,y_bid9,y_offer9,y_bid10,y_offer10,y_bid15,y_offer15,y_bid20,y_offer20,y_bid30,y_offer30,time,ytm,estimated_bondprice,term_spread,bid_offer_spread_1,bid_offer_spread_2,bid_offer_spread_3,bid_offer_spread_4,bid_offer_spread_5,bid_offer_spread_6,bid_offer_spread_7,bid_offer_spread_8,bid_offer_spread_9,bid_offer_spread_10,bid_offer_spread_15,bid_offer_spread_20,bid_offer_spread_30,1 YEAR,10 YEARS,15 YEARS,2 YEARS,20 YEARS,25 YEARS,3 YEARS,30 YEARS,4 YEARS,5 YEARS,6 YEARS,7 YEARS,8 YEARS,9 YEARS
NL0011220108,2016-12-09,EUR,99.245,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3140,,,-0.7187,-0.6745,-0.7208,-0.6795,-0.6486,-0.6297,-0.4524,-0.4446,-0.2474,-0.2408,-0.0571,-0.05,0.1574,0.1636,0.3468,0.3528,0.494,0.503,,,0.9506,0.9601,1.1892,1.2014,3287,0.3498,99.1556896715623,1.80145,,-1.3932,-1.4003,-1.2783,-0.897,-0.48819999999999997,-0.1071,0.321,0.6996,0.997,,1.9106999999999998,2.3906,1.455,1.84,1.9975,1.2775,2.165,2.2975,1.25,2.3675,1.2725,1.3425,1.4325,1.535,1.635,1.7425
NL0011220108,2016-12-12,EUR,98.722,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3137,,,-0.7025,-0.6656,-0.7026,-0.675,-0.6245,-0.6029,-0.4135,-0.4066,-0.2099,-0.2033,-0.0089,-0.0018,0.2028,0.209,0.3966,0.4026,0.552,0.562,,,1.0344,1.0467,1.2861,1.2987,3287,0.3996,98.73856334307827,1.8683,,-1.3681,-1.3776000000000002,-1.2274,-0.8201,-0.4132,-0.0107,0.4118,0.7992,1.114,,2.0811,2.5848,1.5175,1.86,2.015,1.3275,2.18,2.32,1.2925,2.39,1.31,1.3775,1.4625,1.56,1.6575,1.76
NL0011220108,2016-12-13,EUR,99.095,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3136,,,-0.7032,-0.6662,-0.701,-0.678,-0.6395,-0.63,-0.4516,-0.444,-0.2564,-0.2498,-0.0602,-0.0531,0.1391,0.1509,0.3326,0.3386,0.488,0.498,,,0.9693,0.9789,1.2124,1.2247,3287,0.3356,99.27624183683726,1.7732999999999999,,-1.3694000000000002,-1.379,-1.2694999999999999,-0.8956,-0.5062,-0.1133,0.29000000000000004,0.6712,0.986,,1.9482,2.4371,1.5325,1.845,2.0025,1.3175,2.165,2.3025,1.295,2.3725,1.3075,1.37,1.455,1.55,1.645,1.75
NL0011220108,2016-12-14,EUR,99.574,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3135,,,-0.7002,-0.6705,-0.71,-0.6869,-0.6572,-0.6358,-0.4679,-0.4601,-0.277,-0.2705,-0.0973,-0.0902,0.1012,0.1073,0.2837,0.2896,0.431,0.442,,,0.8982,0.9086,1.1361,1.1505,3287,0.28665,99.68949452369984,1.6874500000000001,,-1.3707,-1.3969,-1.2930000000000001,-0.9279999999999999,-0.5475000000000001,-0.1875,0.20850000000000002,0.5733,0.873,,1.8068,2.2866,1.5075,1.825,1.985,1.3025,2.145,2.2825,1.28,2.35,1.2925,1.355,1.44,1.535,1.6275,1.73
NL0011220108,2016-12-15,EUR,99.165,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3134,,,-0.7015,-0.6836,-0.718,-0.6763,-0.641,-0.6316,-0.4419,-0.4341,-0.2521,-0.2455,-0.0574,-0.0502,0.1472,0.1534,0.3345,0.3405,0.493,0.501,,,0.9808,0.9914,1.2195,1.2343,3287,0.3375,99.26070900226416,1.7868,,-1.3851,-1.3942999999999999,-1.2726000000000002,-0.876,-0.4976,-0.1076,0.3006,0.675,0.994,,1.9722,2.4538,1.5075,1.815,1.97,1.3,2.135,2.2725,1.2725,2.345,1.2825,1.34,1.4275,1.525,1.6175,1.7175
NL0011220108,2016-12-16,EUR,99.559,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3133,,,-0.7224,-0.6925,-0.7192,-0.6914,-0.657,-0.6475,-0.4612,-0.4533,-0.2785,-0.272,-0.0838,-0.0767,0.1172,0.1233,0.3029,0.3089,0.448,0.458,,,0.9163,0.9184,1.1426,1.1546,3287,0.3059,99.52713691585936,1.7456500000000001,,-1.4149,-1.4106,-1.3045,-0.9145,-0.5505,-0.1605,0.2405,0.6118,0.906,,1.8347,2.2972,1.4925,1.805,1.965,1.285,2.1275,2.265,1.26,2.335,1.275,1.33,1.4175,1.51,1.6075,1.7075
NL0011220108,2016-12-19,EUR,99.815,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3130,,,-0.7194,-0.7007,-0.7217,-0.7101,-0.6843,-0.6685,-0.5006,-0.4927,-0.3238,-0.3161,-0.1314,-0.1243,0.0622,0.0683,0.2358,0.2417,0.385,0.396,,,0.8217,0.8397,1.0635,1.0776,3287,0.23875000000000002,100.09537908349883,1.65275,,-1.4201000000000001,-1.4318,-1.3528,-0.9933000000000001,-0.6398999999999999,-0.2557,0.1305,0.47750000000000004,0.781,,1.6614,2.1411,1.52,1.825,1.98,1.3125,2.145,2.2825,1.2875,2.3525,1.3025,1.355,1.44,1.53,1.625,1.7225
NL0011220108,2016-12-20,EUR,99.933,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3129,,,-0.7396,-0.6722,-0.7229,-0.6996,-0.6687,-0.6592,-0.5003,-0.4924,-0.3069,-0.3012,-0.1191,-0.112,0.0776,0.0837,0.2551,0.261,0.403,0.412,,,0.8166,0.8259,1.0593,1.071,3287,0.25805,99.93183519333785,1.6847,,-1.4118,-1.4224999999999999,-1.3279,-0.9926999999999999,-0.6081000000000001,-0.2311,0.1613,0.5161,0.815,,1.6425,2.1303,1.5525,1.85,2.0075,1.345,2.17,2.3075,1.3175,2.375,1.3275,1.3825,1.465,1.5575,1.6525,1.75
NL0011220108,2016-12-21,EUR,100.037,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3128,,,-0.7472,-0.6796,-0.7287,-0.7054,-0.6976,-0.6786,-0.5094,-0.5015,-0.3201,-0.3132,-0.1385,-0.1314,0.0497,0.0619,0.2278,0.2337,0.371,0.382,,,0.7897,0.7989,1.0323,1.0439,3287,0.23075,100.1631631031634,1.649,,-1.4268,-1.4341,-1.3761999999999999,-1.0109,-0.6333,-0.26990000000000003,0.1116,0.4615,0.753,,1.5886,2.0762,1.5625,1.855,2.0125,1.355,2.175,2.3125,1.325,2.3825,1.3375,1.3875,1.4725,1.565,1.6575,1.7575
NL0011220108,2016-12-22,EUR,99.928,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3127,,,-0.7557,-0.7179,-0.7479,-0.7058,-0.7032,-0.6746,-0.5031,-0.4953,-0.3072,-0.2973,-0.1286,-0.1215,0.0701,0.0762,0.2415,0.2474,0.382,0.393,,,0.8048,0.8141,1.0436,1.0553,3287,0.24445,100.04699629484102,1.6931500000000002,,-1.4736,-1.4537,-1.3778000000000001,-0.9984,-0.6045,-0.2501,0.14629999999999999,0.4889,0.775,,1.6189,2.0989,1.5675,1.8575,2.015,1.3525,2.1775,2.3175,1.3225,2.3875,1.3375,1.39,1.4725,1.565,1.6575,1.7575
NL0011220108,2016-12-28,EUR,100.38,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3121,,,-0.7757,-0.7224,-0.7844,-0.7374,-0.74,-0.7184,-0.5619,-0.5423,-0.3612,-0.3514,-0.1762,-0.1691,0.0208,0.027,0.1902,0.1961,0.328,0.338,,,0.7471,0.7562,0.9871,0.9987,3287,0.19315,100.48165308744083,1.6339000000000001,,-1.4981,-1.5218,-1.4584000000000001,-1.1042,-0.7126,-0.3453,0.047799999999999995,0.3863,0.666,,1.5032999999999999,1.9858,1.6,1.87,2.0275,1.3825,2.19,2.3275,1.3425,2.4,1.35,1.4025,1.4875,1.575,1.6725,1.77
NL0011220108,2016-12-29,EUR,100.657,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3120,,,-0.7761,-0.7562,-0.7542,-0.7396,-0.7299,-0.708,-0.5596,-0.54,-0.3604,-0.3538,-0.1876,-0.1806,0.0023,0.0084,0.1647,0.1706,0.304,0.314,,,0.7019,0.7144,0.9496,0.961,3287,0.16765000000000002,100.69832244101845,1.6151999999999997,,-1.5323,-1.4938,-1.4379,-1.0996000000000001,-0.7142,-0.36819999999999997,0.0107,0.33530000000000004,0.618,,1.4163000000000001,1.9106,1.6,1.87,2.03,1.3825,2.1925,2.33,1.3425,2.3975,1.3525,1.4,1.4875,1.575,1.6725,1.77
NL0011220108,2017-01-02,EUR,100.623,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3116,,,-0.7679,-0.714,-0.7548,-0.7193,-0.7342,-0.7055,-0.5644,-0.5477,-0.3623,-0.3524,-0.1913,-0.1771,0.0001,0.0075,0.1754,0.1824,0.323,0.333,,,0.7533,0.7625,1.0055,1.0179,3287,0.1789,100.60183405198468,1.6144,,-1.4819,-1.4741,-1.4397,-1.1120999999999999,-0.7147,-0.3684,0.0076,0.3578,0.656,,1.5158,2.0234,1.625,1.8825,2.0325,1.395,2.195,2.335,1.355,2.4025,1.3625,1.4125,1.495,1.59,1.685,1.785
NL0011220108,2017-01-03,EUR,99.759,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3115,,,-0.7325,-0.7016,-0.7167,-0.6836,-0.6958,-0.6741,-0.5219,-0.5021,-0.3107,-0.3008,-0.1298,-0.1213,0.0638,0.0712,0.2442,0.2513,0.405,0.414,,,0.8494,0.8587,1.1153,1.1273,3287,0.24775000000000003,100.01897722693695,1.6953,,-1.4341,-1.4003,-1.3699,-1.024,-0.6114999999999999,-0.2511,0.135,0.49550000000000005,0.819,,1.7081,2.2426,1.655,1.9225,2.0725,1.435,2.23,2.37,1.3925,2.435,1.4075,1.4625,1.545,1.635,1.7325,1.83
NL0011220108,2017-01-04,EUR,99.79,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3114,,,-0.7518,-0.6977,-0.717,-0.698,-0.7053,-0.6765,-0.5157,-0.4975,-0.3012,-0.2912,-0.1132,-0.1046,0.0838,0.0962,0.2709,0.2781,0.433,0.443,,,0.8731,0.8825,1.1413,1.1542,3287,0.27449999999999997,99.79368636278035,1.75515,,-1.4495,-1.415,-1.3818000000000001,-1.0132,-0.5924,-0.2178,0.18,0.5489999999999999,0.876,,1.7555999999999998,2.2954999999999997,1.6425,1.9125,2.0575,1.4225,2.215,2.3525,1.38,2.42,1.39,1.445,1.5275,1.62,1.72,1.8175
NL0011220108,2017-01-05,EUR,99.658,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3113,,,-0.7084,-0.6617,-0.6824,-0.6395,-0.6582,-0.6363,-0.4679,-0.461,-0.2833,-0.2767,-0.1095,-0.0952,0.0825,0.0949,0.2568,0.2687,0.418,0.429,,,0.8391,0.8484,1.1025,1.1145,3287,0.26275,99.89260703574095,1.6717499999999998,,-1.3700999999999999,-1.3218999999999999,-1.2945,-0.9289000000000001,-0.56,-0.2047,0.1774,0.5255,0.847,,1.6875,2.217,1.6625,1.9025,2.0475,1.4275,2.1975,2.3325,1.3775,2.3975,1.3825,1.4375,1.52,1.6125,1.7125,1.8075
NL0011220108,2017-01-06,EUR,99.676,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3112,,,-0.6797,-0.6463,-0.6622,-0.63,-0.4676,-0.4508,-0.297,-0.285,-0.2549,-0.2483,-0.0729,-0.0586,0.1195,0.1319,0.2997,0.3116,0.463,0.474,,,0.878,0.8989,1.144,1.1601,3287,0.30565,99.53236060133617,1.70285,,-1.326,-1.2922,-0.9184,-0.582,-0.5032,-0.1315,0.25139999999999996,0.6113,0.937,,1.7769,2.3041,1.6625,1.9075,2.055,1.4125,2.2025,2.3425,1.375,2.4075,1.38,1.44,1.525,1.6175,1.7175,1.815
NL0011220108,2017-01-09,EUR,99.723,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3109,,,-0.732,-0.7129,-0.6643,-0.6353,-0.4695,-0.4576,-0.303,-0.289,-0.2715,-0.2649,-0.0993,-0.0907,0.0835,0.095,0.2603,0.2723,0.424,0.435,,,0.8716,0.8924,1.1459,1.158,3287,0.2663,99.86290294122766,1.7299499999999999,,-1.4449,-1.2995999999999999,-0.9271,-0.592,-0.5364,-0.19,0.1785,0.5326,0.859,,1.764,2.3038999999999996,1.6425,1.8975,2.045,1.4075,2.1925,2.335,1.3675,2.3975,1.3675,1.425,1.5075,1.6025,1.705,1.8025
NL0011220108,2017-01-10,EUR,99.741,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3108,,,-0.7011,-0.6676,-0.6722,-0.6432,-0.4684,-0.4515,-0.301,-0.29,-0.2629,-0.2562,-0.0914,-0.0842,0.0922,0.1021,0.2704,0.2823,0.432,0.443,,,0.8685,0.8778,1.1347,1.1508,3287,0.27635,99.77854951710172,1.6884,,-1.3687,-1.3154,-0.9198999999999999,-0.591,-0.5191,-0.17559999999999998,0.1943,0.5527,0.875,,1.7463000000000002,2.2855,1.65,1.9025,2.0525,1.4125,2.1975,2.3375,1.37,2.4,1.38,1.43,1.515,1.6075,1.7125,1.81
NL0011220108,2017-01-11,EUR,100.018,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3107,,,-0.6769,-0.6337,-0.6485,-0.626,-0.4655,-0.4486,-0.301,-0.288,-0.2697,-0.2631,-0.1125,-0.1039,0.0635,0.0759,0.2344,0.2463,0.394,0.404,,,0.8437,0.8644,1.1163,1.1323,3287,0.24035,100.08121280281809,1.58975,,-1.3106,-1.2745,-0.9141,-0.589,-0.5327999999999999,-0.2164,0.1394,0.4807,0.798,,1.7081,2.2486,1.6525,1.9075,2.055,1.4225,2.2,2.34,1.3825,2.4025,1.385,1.4375,1.525,1.615,1.7175,1.815
NL0011220108,2017-01-12,EUR,100.004,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3106,,,-0.6899,-0.6466,-0.6549,-0.6257,-0.4687,-0.4548,-0.308,-0.295,-0.2696,-0.2629,-0.1033,-0.0947,0.074,0.0815,0.2399,0.2518,0.4,0.41,,,0.8543,0.8597,1.1154,1.1274,3287,0.24585,100.0349055069397,1.6181999999999999,,-1.3365,-1.2806000000000002,-0.9235,-0.603,-0.5325,-0.198,0.1555,0.4917,0.81,,1.714,2.2428,1.67,1.8975,2.0475,1.425,2.1925,2.335,1.375,2.395,1.3875,1.4325,1.5225,1.6125,1.7125,1.805
NL0011220108,2017-01-13,EUR,99.709,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3105,,,-0.6612,-0.6419,-0.6388,-0.6097,-0.4535,-0.4367,-0.29,-0.279,-0.2585,-0.2519,-0.0913,-0.0827,0.0922,0.1046,0.2645,0.2765,0.431,0.442,,,0.9076,0.9285,1.182,1.195,3287,0.2705,99.82783082456599,1.63415,,-1.3031000000000001,-1.2485,-0.8902,-0.569,-0.5104,-0.174,0.1968,0.541,0.873,,1.8361,2.377,1.675,1.8975,2.045,1.4325,2.1925,2.3325,1.385,2.3925,1.39,1.4375,1.5225,1.6125,1.7125,1.805
NL0011220108,2017-01-16,EUR,99.859,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3102,,,-0.6802,-0.6609,-0.6536,-0.6244,-0.4769,-0.4629,-0.315,-0.303,-0.2821,-0.2717,-0.107,-0.0998,0.0798,0.0922,0.2581,0.2653,0.421,0.432,,,0.8936,0.902,1.1655,1.1717,3287,0.2617,99.90179065422588,1.64765,,-1.3411,-1.278,-0.9398,-0.618,-0.5538000000000001,-0.20679999999999998,0.172,0.5234,0.853,,1.7955999999999999,2.3372,1.6875,1.8975,2.0425,1.4425,2.19,2.33,1.3925,2.3875,1.395,1.4425,1.525,1.615,1.71,1.805
NL0011220108,2017-01-17,EUR,99.952,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3101,,,-0.6692,-0.6354,-0.6288,-0.6093,-0.4654,-0.4534,-0.316,-0.305,-0.2767,-0.2691,-0.1096,-0.101,0.078,0.0887,0.2539,0.2659,0.412,0.423,,,0.8862,0.8946,1.1593,1.1658,3287,0.2599,99.91691921873901,1.6103999999999998,,-1.3046,-1.2381,-0.9188000000000001,-0.621,-0.5458000000000001,-0.2106,0.16670000000000001,0.5198,0.835,,1.7808,2.3251,1.69,1.8925,2.0425,1.445,2.185,2.3225,1.3975,2.3825,1.4025,1.445,1.5275,1.6175,1.7125,1.805
NL0011220108,2017-01-18,EUR,99.817,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3100,,,-0.6524,-0.6282,-0.614,-0.5912,-0.4465,-0.4297,-0.289,-0.276,-0.2421,-0.2333,-0.0687,-0.0615,0.124,0.1364,0.3017,0.3136,0.459,0.47,,,0.9122,0.9217,1.1846,1.1969,3287,0.30765,99.51744358893338,1.6604999999999999,,-1.2806,-1.2052,-0.8762000000000001,-0.565,-0.47540000000000004,-0.13019999999999998,0.26039999999999996,0.6153,0.929,,1.8338999999999999,2.3815,1.7025,1.905,2.055,1.4575,2.2025,2.3425,1.4125,2.4025,1.415,1.4575,1.54,1.63,1.7225,1.815
NL0011220108,2017-01-19,EUR,99.273,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3099,,,-0.6548,-0.6207,-0.6092,-0.5798,-0.4281,-0.4141,-0.28,-0.268,-0.2322,-0.2232,-0.0494,-0.0422,0.1455,0.1555,0.3225,0.3321,0.477,0.488,,,0.9348,0.9516,1.2149,1.2201,3287,0.32730000000000004,99.35376882883592,1.68615,,-1.2755,-1.189,-0.8422000000000001,-0.548,-0.4554,-0.0916,0.301,0.6546000000000001,0.965,,1.8864,2.435,1.71,1.9025,2.0525,1.465,2.2025,2.3425,1.415,2.4025,1.4175,1.46,1.54,1.6275,1.72,1.8125
NL0011220108,2017-01-20,EUR,99.008,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3098,,,-0.6301,-0.5959,-0.5796,-0.5632,-0.4037,-0.3896,-0.255,-0.245,-0.2025,-0.1936,-0.0121,-0.0063,0.1872,0.1972,0.3662,0.3783,0.522,0.533,,,0.9985,1.008,1.2706,1.2873,3287,0.37225,98.98046948739044,1.71655,,-1.226,-1.1428,-0.7933,-0.5,-0.3961,-0.0184,0.38439999999999996,0.7445,1.0550000000000002,,2.0065,2.5579,1.7375,1.9275,2.08,1.495,2.2275,2.37,1.4425,2.43,1.4475,1.4875,1.57,1.66,1.75,1.84
NL0011220108,2017-01-23,EUR,99.241,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3095,,,-0.6483,-0.6043,-0.6016,-0.582,-0.4238,-0.4117,-0.283,-0.273,-0.2486,-0.2376,-0.0602,-0.0545,0.1341,0.1466,0.3164,0.3284,0.468,0.479,,,0.9454,0.9623,1.2202,1.2366,3287,0.3224,99.39536411015948,1.65795,,-1.2526,-1.1836,-0.8355,-0.556,-0.48619999999999997,-0.1147,0.2807,0.6448,0.9470000000000001,,1.9077000000000002,2.4568,1.7525,1.94,2.0925,1.5075,2.2425,2.385,1.455,2.45,1.4575,1.4975,1.575,1.665,1.7575,1.8525
NL0011220108,2017-01-24,EUR,99.191,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3094,,,-0.6244,-0.6,-0.5883,-0.5654,-0.4166,-0.3965,-0.272,-0.26,-0.217,-0.2056,-0.0341,-0.021,0.1694,0.1802,0.3552,0.3673,0.509,0.52,,,0.9602,0.9686,1.2331,1.2455,3287,0.36125,99.07290641098783,1.6934,,-1.2244,-1.1537000000000002,-0.8131,-0.532,-0.4226,-0.055099999999999996,0.3496,0.7225,1.029,,1.9288,2.4786,1.75,1.95,2.1025,1.5075,2.25,2.3925,1.46,2.4575,1.4675,1.5075,1.5875,1.675,1.77,1.8625
NL0011220108,2017-01-25,EUR,98.59,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3093,,,-0.603,-0.5588,-0.5523,-0.5228,-0.3554,-0.3433,-0.209,-0.191,-0.1629,-0.1523,0.0364,0.0495,0.2334,0.241,0.4259,0.4332,0.576,0.587,,,1.0435,1.0482,1.314,1.3266,3287,0.42955,98.5089986855099,1.7519,,-1.1618,-1.0751,-0.6987,-0.4,-0.3152,0.0859,0.4744,0.8591,1.1629999999999998,,2.0917000000000003,2.6406,1.74,1.9375,2.0825,1.4975,2.23,2.37,1.45,2.435,1.4575,1.5,1.575,1.665,1.7575,1.85
NL0011220108,2017-01-26,EUR,98.221,Netherlands,NEDERLAND 0.25% 15-2025,2015-03-26,2015-07-15,2025-07-15,NL0011220108,STAAT DER NEDERLANDEN,ANNUAL,0.25,6705.159,DBFXXN,AAA,3764,NL0011220108 Netherlands 0.25% 15-2025,3092,,,-0.582,-0.5574,-0.521,-0.5045,-0.3231,-0.311,-0.169,-0.156,-0.1325,-0.1232,0.0774,0.0847,0.2664,0.2762,0.4592,0.4665,0.612,0.623,,,1.0727,1.0825,1.3338,1.3464,3287,0.46285,98.2357898022992,1.7842,,-1.1394,-1.0255,-0.6341,-0.325,-0.25570000000000004,0.1621,0.5426,0.9257,1.2349999999999999,,2.1552,2.6802,1.77,1.96,2.105,1.515,2.25,2.39,1.4625,2.4525,1.4725,1.52,1.5975,1.685,1.7775,1.865
